測定日時,ロットid,工程,工程詳細,ジャケット温度,内容物温度,ジャケット圧,外気温,湿度
2025/4/7 9:46,KMC2025040701A200,洗浄,冷却,16,49,0.15,14,54.6
2025/4/7 9:47,KMC2025040701A200,洗浄,冷却,16.8,47.4,0.15,14.8,55.6
2025/4/7 9:48,KMC2025040701A200,洗浄,冷却,15.9,46,0.15,13.9,54.3
2025/4/7 9:49,KMC2025040701A200,洗浄,冷却,18.2,44.8,0.15,16.2,54.9
2025/4/7 9:50,KMC2025040701A200,洗浄,冷却,18.3,43.8,0.15,16.3,54.3
2025/4/7 9:51,KMC2025040701A200,洗浄,冷却,16.7,42.7,0.15,14.7,54.2
2025/4/7 9:52,KMC2025040701A200,洗浄,冷却,18.1,41.4,0.15,16.1,54.1
2025/4/7 9:53,KMC2025040701A200,洗浄,冷却,15.7,40.5,0.15,13.7,54.2
2025/4/7 9:54,KMC2025040701A200,洗浄,冷却,17.7,39.5,0.15,15.7,55.6
2025/4/7 9:55,KMC2025040701A200,洗浄,冷却,15.7,38.9,0.15,13.7,55.2
2025/4/7 9:56,KMC2025040701A200,洗浄,冷却,17.3,37.9,0.15,15.3,55.3
2025/4/7 9:57,KMC2025040701A200,洗浄,冷却,16.9,37,0.15,14.9,55
2025/4/7 9:58,KMC2025040701A200,洗浄,冷却,16.1,36.3,0.15,14.1,54.4
2025/4/7 9:59,KMC2025040701A200,洗浄,冷却,15.6,35.8,0.15,13.6,54.6
2025/4/7 10:00,KMC2025040701A200,洗浄,冷却,18.5,35.3,0.15,16.5,55.5
2025/4/7 10:01,KMC2025040701A200,洗浄,冷却,16.6,34.7,0.15,14.6,54.1
2025/4/7 10:02,KMC2025040701A200,洗浄,冷却,17.5,34,0.15,15.5,55.4
2025/5/7 6:00,KMC2025050701A200,材料仕込み,仕込み開始,20.4,33.3,0,20,60.3
2025/5/7 6:01,KMC2025050701A200,材料仕込み,水投入,20.1,32.8,0.002,20.2,59.1
2025/5/7 6:02,KMC2025050701A200,材料仕込み,水投入,20.3,19.2,0,20.1,59
2025/5/7 6:03,KMC2025050701A200,材料仕込み,冷凍肉投入,20.8,16.2,0,20.5,60.4
2025/5/7 6:04,KMC2025050701A200,材料仕込み,冷凍肉投入,20.5,15.9,0,20.4,60.7
2025/5/7 6:05,KMC2025050701A200,材料仕込み,冷凍肉投入,20.6,15.9,0,20.3,59.6
2025/5/7 6:06,KMC2025050701A200,材料仕込み,冷凍野菜投入,19.7,15.9,0,19.6,60.6
2025/5/7 6:07,KMC2025050701A200,材料仕込み,冷凍野菜投入,19.4,15.9,0,19.6,59.3
2025/5/7 6:08,KMC2025050701A200,材料仕込み,冷凍野菜投入,19.4,15.9,0,19.8,60.9
2025/5/7 6:09,KMC2025050701A200,材料仕込み,香辛料投入,19.1,15.9,0,18.9,59.4
2025/5/7 6:10,KMC2025050701A200,材料仕込み,香辛料投入,19.5,15.9,0,19.5,59.6
2025/5/7 6:11,KMC2025050701A200,材料仕込み,小麦粉投入,20.5,15.9,0,20.8,60.6
2025/5/7 6:12,KMC2025050701A200,材料仕込み,小麦粉投入,20.9,16,0,20.5,60.4
2025/5/7 6:13,KMC2025050701A200,材料仕込み,調味料投入,18.9,15.9,0,19.1,59.9
2025/5/7 6:14,KMC2025050701A200,材料仕込み,調味料投入,19.5,15.9,0,19.5,60.1
2025/5/7 6:15,KMC2025050701A200,材料仕込み,撹拌,21.1,15.9,0,20.9,60.9
2025/5/7 6:16,KMC2025050701A200,材料仕込み,撹拌,18.7,15.9,0,18.8,60.5
2025/5/7 6:17,KMC2025050701A200,材料仕込み,撹拌,19.2,15.9,0,19.4,60.8
2025/5/7 6:18,KMC2025050701A200,材料仕込み,撹拌,20,15.9,0,20.1,60
2025/5/7 6:19,KMC2025050701A200,材料仕込み,撹拌,20.1,15.9,0,20.4,60.2
2025/5/7 6:20,KMC2025050701A200,昇温,,27,16.3,0,20,59.7
2025/5/7 6:21,KMC2025050701A200,昇温,,28.9,16.4,0.073,20.2,59.3
2025/5/7 6:22,KMC2025050701A200,昇温,,30.9,16.5,0.132,20.3,59.5
2025/5/7 6:23,KMC2025050701A200,昇温,,32.7,18.9,0.18,20.2,60.6
2025/5/7 6:24,KMC2025050701A200,昇温,,51.1,21.3,0.22,20.1,60.4
2025/5/7 6:25,KMC2025050701A200,昇温,,65.8,23.6,0.253,20.3,60.3
2025/5/7 6:26,KMC2025050701A200,昇温,,77.6,26.2,0.28,20.2,60.1
2025/5/7 6:27,KMC2025050701A200,昇温,,87,28.4,0.301,19.9,60.3
2025/5/7 6:28,KMC2025050701A200,昇温,,94.6,30.7,0.319,20.2,60.6
2025/5/7 6:29,KMC2025050701A200,昇温,,100.5,32.9,0.334,19.1,60.3
2025/5/7 6:30,KMC2025050701A200,昇温,,105.4,35.3,0.346,19.7,59.7
2025/5/7 6:31,KMC2025050701A200,昇温,,109.2,37.5,0.356,19.3,60.9
2025/5/7 6:32,KMC2025050701A200,昇温,,112.3,39.6,0.364,19.5,60.5
2025/5/7 6:33,KMC2025050701A200,昇温,,114.7,42.1,0.37,19.3,59.4
2025/5/7 6:34,KMC2025050701A200,昇温,,116.7,44.6,0.376,20.8,59.2
2025/5/7 6:35,KMC2025050701A200,昇温,,118.3,47.1,0.38,19.3,60
2025/5/7 6:36,KMC2025050701A200,昇温,,119.6,49.6,0.38,20.1,60.5
2025/5/7 6:37,KMC2025050701A200,昇温,,120.6,52.2,0.38,21.2,60.3
2025/5/7 6:38,KMC2025050701A200,昇温,,121.5,54.5,0.38,20.3,60
2025/5/7 6:39,KMC2025050701A200,昇温,,122.1,56.9,0.38,20.3,60.8
2025/5/7 6:40,KMC2025050701A200,昇温,,122.6,59,0.38,20.1,59.9
2025/5/7 6:41,KMC2025050701A200,昇温,,123,61.3,0.38,20.2,59.4
2025/5/7 6:42,KMC2025050701A200,昇温,,123.4,63.8,0.38,20.2,60.4
2025/5/7 6:43,KMC2025050701A200,昇温,,123.6,65.7,0.38,20,59.4
2025/5/7 6:44,KMC2025050701A200,昇温,,123.8,68.3,0.38,19.9,59.7
2025/5/7 6:45,KMC2025050701A200,昇温,,124,70.4,0.38,20.4,59.7
2025/5/7 6:46,KMC2025050701A200,昇温,,124.2,72.8,0.38,20,60.6
2025/5/7 6:47,KMC2025050701A200,昇温,,124.3,75.3,0.38,20.5,60.7
2025/5/7 6:48,KMC2025050701A200,昇温,,124.3,77.7,0.38,18.4,60.3
2025/5/7 6:49,KMC2025050701A200,昇温,,124.4,80.5,0.38,20.3,59.5
2025/5/7 6:50,KMC2025050701A200,煮込み,工程切替,124.3,82.9,0.188,20,60.7
2025/5/7 6:51,KMC2025050701A200,煮込み,工程切替,124.3,85.3,-0.001,19.2,60.4
2025/5/7 6:52,KMC2025050701A200,煮込み,放熱OFF,81.4,85.2,-0.004,20,60.6
2025/5/7 6:53,KMC2025050701A200,煮込み,放熱OFF,81.6,85.3,-0.002,20.2,60.4
2025/5/7 6:54,KMC2025050701A200,煮込み,放熱OFF,82.9,85,-0.004,20.3,60.2
2025/5/7 6:55,KMC2025050701A200,煮込み,放熱OFF,81.4,84.9,-0.001,20.3,60.4
2025/5/7 6:56,KMC2025050701A200,煮込み,放熱OFF,83.2,85,0.008,20.4,59
2025/5/7 6:57,KMC2025050701A200,煮込み,放熱OFF,83.1,84.9,0.011,20.3,59
2025/5/7 6:58,KMC2025050701A200,煮込み,放熱OFF,83.1,85,-0.003,20.2,60.2
2025/5/7 6:59,KMC2025050701A200,煮込み,放熱OFF,82.4,85.1,-0.007,20,60.4
2025/5/7 7:00,KMC2025050701A200,煮込み,放熱OFF,81.1,85,-0.005,19.8,59.1
2025/5/7 7:01,KMC2025050701A200,煮込み,加熱ON,92.9,85,0.081,20,59.8
2025/5/7 7:02,KMC2025050701A200,煮込み,放熱OFF,82.5,84.7,0.058,19.5,60.1
2025/5/7 7:03,KMC2025050701A200,煮込み,加熱ON,93.6,84.9,0.132,19.5,59.5
2025/5/7 7:04,KMC2025050701A200,煮込み,放熱OFF,82.1,84.5,0.085,19.8,59.5
2025/5/7 7:05,KMC2025050701A200,煮込み,加熱ON,94.1,84.7,0.15,19.8,60.6
2025/5/7 7:06,KMC2025050701A200,煮込み,放熱OFF,82.8,84.5,0.088,19.9,60.4
2025/5/7 7:07,KMC2025050701A200,煮込み,加熱ON,93.5,84.8,0.156,20.3,60.5
2025/5/7 7:08,KMC2025050701A200,煮込み,放熱OFF,83.2,84.7,0.096,20.4,60.8
2025/5/7 7:09,KMC2025050701A200,煮込み,放熱OFF,83.4,85.2,0.051,20.3,59.2
2025/5/7 7:10,KMC2025050701A200,煮込み,放熱OFF,83.2,85.2,0.04,19.9,60.2
2025/5/7 7:11,KMC2025050701A200,煮込み,放熱OFF,83.3,85.2,0.033,20.1,59.8
2025/5/7 7:12,KMC2025050701A200,煮込み,放熱OFF,82.8,85.3,0.026,20.3,59.9
2025/5/7 7:13,KMC2025050701A200,煮込み,放熱OFF,82.8,85.4,0.007,19.2,60.8
2025/5/7 7:14,KMC2025050701A200,煮込み,放熱OFF,81.6,85.2,0.014,19.1,60.1
2025/5/7 7:15,KMC2025050701A200,煮込み,放熱OFF,81.3,85,0.017,19.3,59.4
2025/5/7 7:16,KMC2025050701A200,煮込み,加熱ON,93.9,84.7,0.096,19.8,60
2025/5/7 7:17,KMC2025050701A200,煮込み,加熱ON,93.5,84.5,0.149,20.6,59.4
2025/5/7 7:18,KMC2025050701A200,煮込み,放熱OFF,82.5,84.6,0.097,20.6,60.9
2025/5/7 7:19,KMC2025050701A200,煮込み,放熱OFF,80.9,84.9,0.053,20.2,59.7
2025/5/7 7:20,KMC2025050701A200,煮込み,放熱OFF,81.6,84.7,0.038,20.9,59
2025/5/7 7:21,KMC2025050701A200,煮込み,放熱OFF,82.1,84.8,0.028,21,59.6
2025/5/7 7:22,KMC2025050701A200,煮込み,放熱OFF,81.4,84.9,0.025,19.3,60.7
2025/5/7 7:23,KMC2025050701A200,煮込み,放熱OFF,82.9,85.1,0.02,19.7,60.5
2025/5/7 7:24,KMC2025050701A200,煮込み,放熱OFF,82.7,85.2,0.004,20.2,60.8
2025/5/7 7:25,KMC2025050701A200,煮込み,放熱OFF,82.5,85.1,-0.007,19.4,60.1
2025/5/7 7:26,KMC2025050701A200,煮込み,放熱OFF,81.7,85.1,-0.012,20.6,60.1
2025/5/7 7:27,KMC2025050701A200,煮込み,放熱OFF,81.4,84.9,0,20.1,60.6
2025/5/7 7:28,KMC2025050701A200,煮込み,加熱ON,93.8,84.8,0.081,19.2,59
2025/5/7 7:29,KMC2025050701A200,煮込み,加熱ON,93.2,84.5,0.15,20.4,60.3
2025/5/7 7:30,KMC2025050701A200,煮込み,放熱OFF,81.6,84.6,0.091,20.1,61
2025/5/7 7:31,KMC2025050701A200,煮込み,加熱ON,93.5,84.7,0.144,18.9,60.5
2025/5/7 7:32,KMC2025050701A200,煮込み,放熱OFF,81.6,84.6,0.079,20.3,59.8
2025/5/7 7:33,KMC2025050701A200,煮込み,放熱OFF,82.4,84.9,0.041,21.5,60.5
2025/5/7 7:34,KMC2025050701A200,煮込み,放熱OFF,81.6,84.9,0.02,20,59.9
2025/5/7 7:35,KMC2025050701A200,煮込み,放熱OFF,81.6,85,0.011,19.3,60.9
2025/5/7 7:36,KMC2025050701A200,煮込み,放熱OFF,82.4,85.1,-0.001,19.8,60.5
2025/5/7 7:37,KMC2025050701A200,煮込み,放熱OFF,81.7,85,0.009,19,60.4
2025/5/7 7:38,KMC2025050701A200,煮込み,放熱OFF,82.7,85.1,0.005,18.4,60.6
2025/5/7 7:39,KMC2025050701A200,煮込み,放熱OFF,81.4,84.9,0.002,20.1,59.4
2025/5/7 7:40,KMC2025050701A200,煮込み,加熱ON,94.1,84.8,0.073,20.7,60.3
2025/5/7 7:41,KMC2025050701A200,煮込み,放熱OFF,81.6,84.4,0.05,20,60
2025/5/7 7:42,KMC2025050701A200,煮込み,加熱ON,94,84.7,0.125,18.3,59.3
2025/5/7 7:43,KMC2025050701A200,煮込み,加熱ON,93.3,84.4,0.19,18.7,60.4
2025/5/7 7:44,KMC2025050701A200,煮込み,放熱OFF,82.9,84.6,0.11,19.9,59.5
2025/5/7 7:45,KMC2025050701A200,煮込み,放熱OFF,82.1,85,0.057,20.8,60.6
2025/5/7 7:46,KMC2025050701A200,煮込み,放熱OFF,81.6,84.8,0.041,20.7,59.2
2025/5/7 7:47,KMC2025050701A200,煮込み,放熱OFF,81.3,84.7,0.02,19.3,60.2
2025/5/7 7:48,KMC2025050701A200,煮込み,放熱OFF,82.9,84.8,0.019,20.5,60
2025/5/7 7:49,KMC2025050701A200,煮込み,放熱OFF,82,85,0.02,18.5,60.1
2025/5/7 7:50,KMC2025050701A200,煮込み,放熱OFF,81.5,85.1,0.022,18.3,59.9
2025/5/7 7:51,KMC2025050701A200,煮込み,放熱OFF,82.5,85.1,0.012,20.6,60.6
2025/5/7 7:52,KMC2025050701A200,冷却,,25.8,85.1,0.044,20,59.5
2025/5/7 7:53,KMC2025050701A200,冷却,,25.8,85.1,0.069,20.2,59.1
2025/5/7 7:54,KMC2025050701A200,冷却,,25.8,82.5,0.076,20.3,60.9
2025/5/7 7:55,KMC2025050701A200,冷却,,25.8,79.9,0.093,20.3,60.2
2025/5/7 7:56,KMC2025050701A200,冷却,,25.8,77.6,0.114,20.5,60.8
2025/5/7 7:57,KMC2025050701A200,冷却,,25.8,75.3,0.119,20,60.7
2025/5/7 7:58,KMC2025050701A200,冷却,,25.8,73.2,0.135,19.9,59.1
2025/5/7 7:59,KMC2025050701A200,冷却,,25.8,71.2,0.149,20.1,59.3
2025/5/7 8:00,KMC2025050701A200,冷却,,25.8,69.2,0.153,19.6,59.5
2025/5/7 8:01,KMC2025050701A200,冷却,,25.8,67.3,0.153,20,59.6
2025/5/7 8:02,KMC2025050701A200,冷却,,25.8,65.6,0.149,19.7,59.5
2025/5/7 8:03,KMC2025050701A200,冷却,,25.8,63.7,0.152,19.8,60.6
2025/5/7 8:04,KMC2025050701A200,冷却,,25.8,62.1,0.155,19.4,60.3
2025/5/7 8:05,KMC2025050701A200,冷却,,25.8,60.5,0.153,19.6,60.6
2025/5/7 8:06,KMC2025050701A200,冷却,,25.8,58.9,0.163,20.7,61
2025/5/7 8:07,KMC2025050701A200,冷却,,25.8,57.6,0.165,19.8,59.9
2025/5/7 8:08,KMC2025050701A200,冷却,,25.8,56.3,0.168,20.8,59.7
2025/5/7 8:09,KMC2025050701A200,冷却,,25.8,54.8,0.161,20.3,59.4
2025/5/7 8:10,KMC2025050701A200,冷却,,25.8,53.6,0.166,19.7,59.3
2025/5/7 8:11,KMC2025050701A200,冷却,,25.8,52.4,0.175,20.4,59.5
2025/5/7 8:12,KMC2025050701A200,冷却,,25.8,51.3,0.181,19.3,60.8
2025/5/7 8:13,KMC2025050701A200,冷却,,25.8,50.2,0.178,20.4,60.8
2025/5/7 8:14,KMC2025050701A200,冷却,,25.8,49.2,0.185,19.7,60.5
2025/5/7 8:15,KMC2025050701A200,冷却,,25.8,48.1,0.193,19.6,60.1
2025/5/7 8:16,KMC2025050701A200,冷却,,25.8,47.2,0.193,20.1,59.3
2025/5/7 8:17,KMC2025050701A200,冷却,,25.8,46.4,0.2,18.9,60.6
2025/5/7 8:18,KMC2025050701A200,冷却,,25.8,45.6,0.189,19.3,60.9
2025/5/7 8:19,KMC2025050701A200,冷却,,25.8,44.8,0.189,21.3,61
2025/5/7 8:20,KMC2025050701A200,冷却,,25.8,44,0.189,21.5,60.9
2025/5/7 8:21,KMC2025050701A200,冷却,,25.8,43.2,0.195,21.5,59.1
2025/5/7 8:22,KMC2025050701A200,冷却,,25.8,42.6,0.201,21.5,60.5
2025/5/7 8:23,KMC2025050701A200,冷却,,25.8,41.8,0.197,19,61
2025/5/7 8:24,KMC2025050701A200,冷却,,25.8,41.1,0.2,19.7,60.6
2025/5/7 8:25,KMC2025050701A200,冷却,,25.8,40.4,0.195,20.9,60.7
2025/5/7 8:26,KMC2025050701A200,冷却,,25.8,40,0.184,19.7,60.2
2025/5/7 8:27,KMC2025050701A200,冷却,,25.8,39.5,0.174,18.1,60.5
2025/5/7 8:28,KMC2025050701A200,冷却,,25.8,38.8,0.184,19.1,59.9
2025/5/7 8:29,KMC2025050701A200,冷却,,25.8,38.3,0.175,19.1,60.8
2025/5/7 8:30,KMC2025050701A200,冷却,,25.8,37.8,0.183,19.7,60.8
2025/5/7 8:31,KMC2025050701A200,冷却,,25.8,37.2,0.184,18.2,60.6
2025/5/7 8:32,KMC2025050701A200,充填移送,攪拌待機中,25.8,36.8,0,20,60.6
2025/5/7 8:33,KMC2025050701A200,充填移送,攪拌待機中,25.9,36.4,0,20.2,59.7
2025/5/7 8:34,KMC2025050701A200,充填移送,攪拌待機中,25.8,36.3,0,20.2,60
2025/5/7 8:35,KMC2025050701A200,充填移送,攪拌待機中,25.8,36.3,0,20.1,59.6
2025/5/7 8:36,KMC2025050701A200,充填移送,攪拌待機中,25.9,36.2,0,20.3,59.5
2025/5/7 8:37,KMC2025050701A200,充填移送,攪拌待機中,25.9,36.3,0,20.2,59.1
2025/5/7 8:38,KMC2025050701A200,充填移送,攪拌待機中,25.8,36.2,0,20.1,60.6
2025/5/7 8:39,KMC2025050701A200,充填移送,攪拌待機中,25.7,36.1,0,19.5,59.2
2025/5/7 8:40,KMC2025050701A200,充填移送,攪拌待機中,25.8,35.9,0,20.3,59.5
2025/5/7 8:41,KMC2025050701A200,充填移送,攪拌待機中,25.7,36,0,19.8,59.4
2025/5/7 8:42,KMC2025050701A200,充填移送,攪拌待機中,25.7,35.8,0,19.3,59.4
2025/5/7 8:43,KMC2025050701A200,充填移送,攪拌待機中,25.8,35.9,0,20,60.4
2025/5/7 8:44,KMC2025050701A200,充填移送,攪拌待機中,25.7,35.8,0,19.6,60.2
2025/5/7 8:45,KMC2025050701A200,充填移送,攪拌待機中,25.5,35.7,0,19.4,59.9
2025/5/7 8:46,KMC2025050701A200,充填移送,攪拌待機中,25.6,35.8,0,21,60.7
2025/5/7 8:47,KMC2025050701A200,充填移送,攪拌待機中,25.8,35.7,0,19.3,59.7
2025/5/7 8:48,KMC2025050701A200,充填移送,攪拌待機中,25.8,35.7,0,19.4,60
2025/5/7 8:49,KMC2025050701A200,充填移送,攪拌待機中,25.9,35.6,0,21.4,59.3
2025/5/7 8:50,KMC2025050701A200,充填移送,攪拌待機中,26,35.5,0,20.9,60.3
2025/5/7 8:51,KMC2025050701A200,充填移送,攪拌待機中,26.2,35.5,0,20.4,59.2
2025/5/7 8:52,KMC2025050701A200,充填移送,攪拌待機中,26.2,35.3,0,20.4,60.2
2025/5/7 8:53,KMC2025050701A200,充填移送,攪拌待機中,26.4,35.3,0,19.4,60.2
2025/5/7 8:54,KMC2025050701A200,充填移送,攪拌待機中,26.5,35.4,0,20,60.2
2025/5/7 8:55,KMC2025050701A200,充填移送,攪拌待機中,26.5,35.4,0,19.2,59.2
2025/5/7 8:56,KMC2025050701A200,充填移送,攪拌待機中,26.5,35.5,0,20.1,59.6
2025/5/7 8:57,KMC2025050701A200,充填移送,攪拌待機中,26.4,35.4,0,20.7,59.7
2025/5/7 8:58,KMC2025050701A200,充填移送,攪拌待機中,26.4,35.2,0,20.3,60.8
2025/5/7 8:59,KMC2025050701A200,充填移送,攪拌待機中,26.3,35.2,0,19.6,60.9
2025/5/7 9:00,KMC2025050701A200,充填移送,攪拌待機中,26.1,35.3,0,19.4,59.1
2025/5/7 9:01,KMC2025050701A200,充填移送,攪拌待機中,26.3,35.2,0,19.1,59.7
2025/5/7 9:02,KMC2025050701A200,洗浄,荒洗い,25.5,35.1,0,20,59.6
2025/5/7 9:03,KMC2025050701A200,洗浄,荒洗い,25.4,35.2,0,20.1,60.9
2025/5/7 9:04,KMC2025050701A200,洗浄,荒洗い,24.8,17.5,0,20.3,59.5
2025/5/7 9:05,KMC2025050701A200,洗浄,荒洗い,25.1,17.4,0,20.3,60
2025/5/7 9:06,KMC2025050701A200,洗浄,荒洗い,25.5,16.6,0,20.4,59.9
2025/5/7 9:07,KMC2025050701A200,洗浄,昇温,49.2,17.6,0,20.1,59.2
2025/5/7 9:08,KMC2025050701A200,洗浄,昇温,66.9,17.4,0.088,20.1,60.5
2025/5/7 9:09,KMC2025050701A200,洗浄,昇温,80.3,20.8,0.157,19.8,60.2
2025/5/7 9:10,KMC2025050701A200,洗浄,昇温,90.3,25.2,0.211,20,59.2
2025/5/7 9:11,KMC2025050701A200,洗浄,昇温,97.9,30.9,0.253,19.5,60.7
2025/5/7 9:12,KMC2025050701A200,洗浄,昇温,103.5,36.9,0.285,19.7,59
2025/5/7 9:13,KMC2025050701A200,洗浄,昇温,107.6,43.1,0.311,19.9,60.8
2025/5/7 9:14,KMC2025050701A200,洗浄,昇温,110.7,49.1,0.33,19.8,60.5
2025/5/7 9:15,KMC2025050701A200,洗浄,昇温,112.9,55.1,0.346,19.6,60.3
2025/5/7 9:16,KMC2025050701A200,洗浄,昇温,114.6,60.8,0.358,20.2,60.4
2025/5/7 9:17,KMC2025050701A200,洗浄,高温保持,100,66.1,0.3,20.4,60.6
2025/5/7 9:18,KMC2025050701A200,洗浄,高温保持,100.2,71,0.3,20.8,60.6
2025/5/7 9:19,KMC2025050701A200,洗浄,高温保持,100.3,95.2,0.3,20.2,60
2025/5/7 9:20,KMC2025050701A200,洗浄,高温保持,100.4,95.2,0.3,20.5,59.5
2025/5/7 9:21,KMC2025050701A200,洗浄,高温保持,100.4,95.1,0.3,19.6,59.9
2025/5/7 9:22,KMC2025050701A200,洗浄,高温保持,100.3,95.4,0.3,19.5,60.1
2025/5/7 9:23,KMC2025050701A200,洗浄,高温保持,100.1,95.5,0.3,19.4,60.6
2025/5/7 9:24,KMC2025050701A200,洗浄,高温保持,99.9,95.7,0.3,19.5,59.1
2025/5/7 9:25,KMC2025050701A200,洗浄,高温保持,99.7,95.6,0.3,20.5,60.6
2025/5/7 9:26,KMC2025050701A200,洗浄,高温保持,99.6,95.5,0.3,19.6,60.4
2025/5/7 9:27,KMC2025050701A200,洗浄,冷却,22.7,95.6,0.15,20.7,60
2025/5/7 9:28,KMC2025050701A200,洗浄,冷却,21.7,95.7,0.15,19.7,59.1
2025/5/7 9:29,KMC2025050701A200,洗浄,冷却,22.2,91.5,0.15,20.2,60.1
2025/5/7 9:30,KMC2025050701A200,洗浄,冷却,23,87.6,0.15,21,60.5
2025/5/7 9:31,KMC2025050701A200,洗浄,冷却,21.6,83.9,0.15,19.6,60.9
2025/5/7 9:32,KMC2025050701A200,洗浄,冷却,22.4,80.6,0.15,20.4,59.8
2025/5/7 9:33,KMC2025050701A200,洗浄,冷却,21.9,77.2,0.15,19.9,59.6
2025/5/7 9:34,KMC2025050701A200,洗浄,冷却,23,74.1,0.15,21,59.6
2025/5/7 9:35,KMC2025050701A200,洗浄,冷却,22.5,71.3,0.15,20.5,60.9
2025/5/7 9:36,KMC2025050701A200,洗浄,冷却,21.8,68.6,0.15,19.8,59.5
2025/5/7 9:37,KMC2025050701A200,洗浄,冷却,22.5,66.1,0.15,20.5,60.1
2025/5/7 9:38,KMC2025050701A200,洗浄,冷却,21.3,63.7,0.15,19.3,60.2
2025/5/7 9:39,KMC2025050701A200,洗浄,冷却,21.4,61.4,0.15,19.4,60.9
2025/5/7 9:40,KMC2025050701A200,洗浄,冷却,22.5,59.3,0.15,20.5,61
2025/5/7 9:41,KMC2025050701A200,洗浄,冷却,23,57.1,0.15,21,60.7
2025/5/7 9:42,KMC2025050701A200,洗浄,冷却,23,55.2,0.15,21,60.5
2025/5/7 9:43,KMC2025050701A200,洗浄,冷却,22.9,53.3,0.15,20.9,59.2
2025/5/7 9:44,KMC2025050701A200,洗浄,冷却,21.6,51.5,0.15,19.6,60.7
2025/5/7 9:45,KMC2025050701A200,洗浄,冷却,23.2,49.8,0.15,21.2,60.3
2025/5/7 9:46,KMC2025050701A200,洗浄,冷却,21.5,48.2,0.15,19.5,61
2025/5/7 9:47,KMC2025050701A200,洗浄,冷却,21.3,46.7,0.15,19.3,59.6
2025/5/7 9:48,KMC2025050701A200,洗浄,冷却,21.5,45.4,0.15,19.5,60.5
2025/5/7 9:49,KMC2025050701A200,洗浄,冷却,22.7,44.3,0.15,20.7,60.3
2025/5/7 9:50,KMC2025050701A200,洗浄,冷却,21,43.1,0.15,19,59.8
2025/5/7 9:51,KMC2025050701A200,洗浄,冷却,21,42,0.15,19,60.9
2025/5/7 9:52,KMC2025050701A200,洗浄,冷却,23.2,41.2,0.15,21.2,60.2
2025/5/7 9:53,KMC2025050701A200,洗浄,冷却,21.9,40.3,0.15,19.9,60.7
2025/5/7 9:54,KMC2025050701A200,洗浄,冷却,23.1,39.4,0.15,21.1,59.7
2025/5/7 9:55,KMC2025050701A200,洗浄,冷却,21.7,38.5,0.15,19.7,60.1
2025/5/7 9:56,KMC2025050701A200,洗浄,冷却,23.1,37.8,0.15,21.1,60.3
2025/5/7 9:57,KMC2025050701A200,洗浄,冷却,23.2,37,0.15,21.2,60.5
2025/5/7 9:58,KMC2025050701A200,洗浄,冷却,21.9,36.2,0.15,19.9,59.2
2025/5/7 9:59,KMC2025050701A200,洗浄,冷却,20.5,35.7,0.15,18.5,60.2
2025/5/7 10:00,KMC2025050701A200,洗浄,冷却,21,35.3,0.15,19,60.5
2025/5/7 10:01,KMC2025050701A200,洗浄,冷却,20.4,34.5,0.15,18.4,59.5
2025/6/2 6:00,KMC2025060201A200,材料仕込み,仕込み開始,24.8,33.8,-0.003,25,64.2
2025/6/2 6:01,KMC2025060201A200,材料仕込み,水投入,25.5,33.2,0.008,25.2,64.7
2025/6/2 6:02,KMC2025060201A200,材料仕込み,水投入,25.1,24.2,0,25.2,65.4
2025/6/2 6:03,KMC2025060201A200,材料仕込み,冷凍肉投入,25.7,19.3,0,25.4,65.2
2025/6/2 6:04,KMC2025060201A200,材料仕込み,冷凍肉投入,25.8,19.3,0,25.4,65.7
2025/6/2 6:05,KMC2025060201A200,材料仕込み,冷凍肉投入,25.4,19.1,0,25,64
2025/6/2 6:06,KMC2025060201A200,材料仕込み,冷凍野菜投入,24.5,19.1,0,24.4,65.1
2025/6/2 6:07,KMC2025060201A200,材料仕込み,冷凍野菜投入,24.7,19.1,0,24.5,64.8
2025/6/2 6:08,KMC2025060201A200,材料仕込み,冷凍野菜投入,25.8,19.1,0,25.5,64.4
2025/6/2 6:09,KMC2025060201A200,材料仕込み,香辛料投入,25.4,19.1,0,25.2,64.2
2025/6/2 6:10,KMC2025060201A200,材料仕込み,香辛料投入,25.1,19.1,0,25.6,65.8
2025/6/2 6:11,KMC2025060201A200,材料仕込み,小麦粉投入,25,19.1,0,25.5,65.2
2025/6/2 6:12,KMC2025060201A200,材料仕込み,小麦粉投入,24.8,19.1,0,25.3,65.9
2025/6/2 6:13,KMC2025060201A200,材料仕込み,調味料投入,24.1,19.1,0,23.9,65.2
2025/6/2 6:14,KMC2025060201A200,材料仕込み,調味料投入,25.8,19.1,0,25.9,64.4
2025/6/2 6:15,KMC2025060201A200,材料仕込み,撹拌,25.4,19.3,0,25.7,64.2
2025/6/2 6:16,KMC2025060201A200,材料仕込み,撹拌,25.7,19.3,0,26.2,65.6
2025/6/2 6:17,KMC2025060201A200,材料仕込み,撹拌,24.9,19.4,0,24.7,65.4
2025/6/2 6:18,KMC2025060201A200,材料仕込み,撹拌,26.4,19.6,0,26.1,64.3
2025/6/2 6:19,KMC2025060201A200,材料仕込み,撹拌,24.6,20.1,0,24.9,64.6
2025/6/2 6:22,KMC2025060201A200,昇温,,31.9,20,0,25,64.8
2025/6/2 6:23,KMC2025060201A200,昇温,,33.8,19.9,0.073,25.2,65.7
